score,scoreAlt,standard,stdText,charge240,cylinders,displ,drive,engId,eng_dscr,feScore,fuelType,hlv,hpv,lv2,lv4,make,model,pv2,pv4,trany,VClass,year,trans_dscr,atvType,startStop,Barrels,City,Co2,comb,Highway,Charger,ghgScoreavg
9.0,-1.0,B2,Bin 2,0.0,4.0,2.4,Front-Wheel Drive,12,,9,Regular,0,0,0,11,Kia,Optima Hybrid EX,0,102,Automatic (AM6),Midsize Cars,2015,,Hybrid,Y,8.264166666666668,35,246,36,38,0,9.0
9.0,-1.0,B2,Bin 2,0.0,4.0,2.4,Front-Wheel Drive,11,,9,Regular,0,0,0,11,Kia,Optima Hybrid,0,102,Automatic (AM6),Midsize Cars,2015,,Hybrid,Y,8.040810810810811,35,241,37,38,0,9.0
5.0,-1.0,L2,LEV-II LEV,0.0,8.0,6.4,Rear-Wheel Drive,379,,4,Premium,0,0,16,0,Dodge,Challenger,94,0,Automatic 8-spd,Midsize Cars,2015,,,N,16.528333333333336,15,485,18,25,0,4.0
5.0,-1.0,L2,LEV-II LEV,0.0,8.0,6.4,Rear-Wheel Drive,352,,4,Premium,0,0,16,0,Dodge,Challenger SRT8,94,0,Manual 6-spd,Midsize Cars,2015,,,N,17.500588235294117,14,522,17,23,0,4.0
5.0,-1.0,L2,LEV-II LEV,0.0,8.0,6.4,Rear-Wheel Drive,216,,4,Premium,0,0,16,0,Dodge,Challenger,94,0,Manual 6-spd,Midsize Cars,2015,,,N,17.500588235294117,14,522,17,23,0,4.0
5.0,-1.0,L2,LEV-II LEV,0.0,8.0,6.4,Rear-Wheel Drive,29,,4,Premium,0,0,16,0,Dodge,Challenger SRT8,94,0,Automatic 8-spd,Midsize Cars,2015,,,N,16.528333333333336,15,485,18,25,0,4.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,Rear-Wheel Drive,26,,5,Regular,0,0,16,0,Dodge,Challenger,94,0,Automatic 8-spd,Midsize Cars,2015,,,N,12.935217391304349,19,391,23,30,0,5.0
6.0,-1.0,B4,Bin 4,0.0,4.0,2.0,Rear-Wheel Drive,3,SIDI,6,Regular,0,0,0,13,Cadillac,CTS Sedan,0,97,Automatic (S6),Midsize Cars,2015,,,N,12.39625,20,373,24,30,T,6.0
6.0,-1.0,U2,LEV-II ULEV,0.0,8.0,4.4,All-Wheel Drive,552,SIDI,4,Premium,0,0,0,14,BMW,550i xDrive,0,102,Automatic (S8),Midsize Cars,2015,,,N,15.65842105263158,16,460,19,24,T,4.0
6.0,-1.0,U2,LEV-II ULEV,0.0,8.0,4.4,Rear-Wheel Drive,550,SIDI,5,Premium,0,0,0,14,BMW,550i,0,102,Automatic (S8),Midsize Cars,2015,,,Y,14.8755,17,438,20,25,T,5.0
3.0,-1.0,L3ULEV125,LEV-III ULEV125,0.0,4.0,2.0,Front-Wheel Drive,102,,8,Diesel,0,0,0,16,Volkswagen,Jetta,0,94,Automatic (AM-S6),Compact Cars,2015,,Diesel,N,10.205571428571428,31,286,35,43,T,8.0
5.0,-1.0,L2,LEV-II LEV,0.0,4.0,2.4,All-Wheel Drive,116,,6,Regular,0,0,0,12,Mitsubishi,Lancer AWD,0,93,Automatic (AV-S6),Compact Cars,2015,,,N,11.9004,22,360,25,28,0,6.0
5.0,-1.0,L2,LEV-II LEV,0.0,4.0,2.4,Front-Wheel Drive,114,,6,Regular,0,0,0,12,Mitsubishi,Lancer,0,93,Automatic (AV-S6),Compact Cars,2015,,,N,11.442692307692308,23,346,26,30,0,6.0
5.0,-1.0,L2,LEV-II LEV,0.0,4.0,2.4,Front-Wheel Drive,113,,6,Regular,0,0,0,12,Mitsubishi,Lancer,0,93,Manual 5-spd,Compact Cars,2015,,,N,11.9004,22,348,25,30,0,6.0
5.0,-1.0,B5,Bin 5,0.0,4.0,2.0,Front-Wheel Drive,112,,7,Regular,0,0,0,12,Mitsubishi,Lancer,0,93,Automatic (AV-S6),Compact Cars,2015,,,N,10.25896551724138,26,309,29,33,0,7.0
5.0,-1.0,L2,LEV-II LEV,0.0,4.0,2.0,Front-Wheel Drive,111,,7,Regular,0,0,0,12,Mitsubishi,Lancer,0,93,Manual 5-spd,Compact Cars,2015,,,N,10.625357142857142,24,317,28,33,0,7.0
6.0,-1.0,L2ULEV125,LEV-II ULEV125,0.0,6.0,3.0,All-Wheel Drive,413,SIDI,5,Premium,0,0,11,0,BMW,435i xDrive Coupe,90,0,Manual 6-spd,Compact Cars,2015,,,Y,12.935217391304349,20,394,23,28,T,5.0
5.0,-1.0,B5,Bin 5,0.0,6.0,3.0,All-Wheel Drive,412,SIDI,6,Premium,0,0,11,0,BMW,435i xDrive Coupe,90,0,Automatic (S8),Compact Cars,2015,,,Y,12.935217391304349,20,378,23,30,T,6.0
6.0,-1.0,L2ULEV125,LEV-II ULEV125,0.0,6.0,3.0,Rear-Wheel Drive,411,SIDI,6,Premium,0,0,11,0,BMW,435i Coupe,90,0,Manual 6-spd,Compact Cars,2015,,,Y,12.39625,20,377,24,29,T,6.0
6.0,-1.0,L2ULEV125,LEV-II ULEV125,0.0,6.0,3.0,Rear-Wheel Drive,410,SIDI,6,Premium,0,0,11,0,BMW,435i Coupe,90,0,Automatic (S8),Compact Cars,2015,,,Y,11.9004,21,360,25,31,T,6.0
5.0,-1.0,B5,Bin 5,0.0,4.0,2.0,Rear-Wheel Drive,400,SIDI,7,Premium,0,0,11,0,BMW,428i Coupe,90,0,Automatic (S8),Compact Cars,2015,,,Y,11.018888888888888,23,326,27,34,T,7.0
5.0,-1.0,B5,Bin 5,0.0,6.0,3.0,All-Wheel Drive,340,SIDI,5,Premium,0,0,0,13,BMW,335i xDrive,0,96,Manual 6-spd,Compact Cars,2015,,,Y,12.935217391304349,20,394,23,28,T,5.0
6.0,-1.0,L2ULEV125,LEV-II ULEV125,0.0,6.0,3.0,All-Wheel Drive,339,SIDI,6,Premium,0,0,0,13,BMW,335i xDrive,0,96,Automatic (S8),Compact Cars,2015,,,Y,12.935217391304349,20,378,23,30,T,6.0
6.0,-1.0,L2ULEV125,LEV-II ULEV125,0.0,6.0,3.0,Rear-Wheel Drive,336,SIDI,6,Premium,0,0,0,13,BMW,335i,0,96,Manual 6-spd,Compact Cars,2015,,,Y,12.39625,20,377,24,29,T,6.0
6.0,-1.0,L2ULEV125,LEV-II ULEV125,0.0,6.0,3.0,Rear-Wheel Drive,335,SIDI,6,Premium,0,0,0,13,BMW,335i,0,96,Automatic (S8),Compact Cars,2015,,,Y,11.9004,21,360,25,31,T,6.0
6.0,-1.0,U2,LEV-II ULEV,0.0,4.0,2.0,Front-Wheel Drive,62,SIDI,5,Premium,17,84,0,0,Audi,Q3,0,0,Automatic (S6),Compact Cars,2015,,,N,12.935217391304349,20,390,23,28,T,5.0
5.0,-1.0,B5,Bin 5,0.0,4.0,2.0,All-Wheel Drive,37,SIDI,5,Premium,17,84,0,0,Audi,Q3 quattro,0,0,Automatic (S6),Compact Cars,2015,,,N,12.935217391304349,20,386,23,28,T,5.0
6.0,-1.0,B4,Bin 4,0.0,4.0,1.6,Front-Wheel Drive,83,,8,Regular,15,85,0,12,Ford,Fiesta FWD,0,85,Manual 5-spd,Subcompact Cars,2015,,,N,9.917,27,291,30,35,0,8.0
6.0,-1.0,L2ULEV125,LEV-II ULEV125,0.0,6.0,3.0,All-Wheel Drive,416,SIDI,5,Premium,0,0,9,0,BMW,435i xDrive Convertible,90,0,Automatic (S8),Subcompact Cars,2015,,,Y,12.935217391304349,20,384,23,29,T,5.0
6.0,-1.0,L2ULEV125,LEV-II ULEV125,0.0,6.0,3.0,Rear-Wheel Drive,414,SIDI,6,Premium,0,0,9,0,BMW,435i Convertible,90,0,Automatic (S8),Subcompact Cars,2015,,,Y,12.39625,20,375,24,30,T,6.0
5.0,-1.0,B5,Bin 5,0.0,4.0,2.0,All-Wheel Drive,42,SIDI,6,Premium,0,0,0,10,Audi,S3,0,86,Automatic (AM-S6),Subcompact Cars,2015,,,N,11.442692307692308,23,339,26,31,T,6.0
6.0,-1.0,U2,LEV-II ULEV,0.0,6.0,3.5,4-Wheel Drive,402,SIDI,4,Premium,0,0,0,0,Mercedes-Benz,ML350 4matic,0,0,Automatic 7-spd,Standard Sport Utility Vehicle 4WD,2015,,,N,15.65842105263158,18,455,19,22,0,4.0
6.0,-1.0,B4,Bin 4,0.0,8.0,5.7,4-Wheel Drive,788,,3,Midgrade,0,0,0,0,Jeep,Grand Cherokee 4WD,0,0,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,2015,,,N,18.594375,14,557,16,20,0,3.0
5.0,-1.0,L2,LEV-II LEV,0.0,8.0,6.4,4-Wheel Drive,410,,3,Premium,0,0,0,0,Jeep,Grand Cherokee SRT8 4WD,0,0,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,2015,,,N,19.834,13,591,15,19,0,3.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,4-Wheel Drive,403,FFV,4,Gasoline or E85,0,0,0,0,Jeep,Grand Cherokee 4WD,0,0,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,2015,,FFV,N,19.91642105263158,30,873,34,42,0,4.5
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,4-Wheel Drive,304,FFV,4,Gasoline or E85,0,0,0,0,Dodge,Durango AWD,0,0,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,2015,,FFV,N,19.91642105263158,30,873,34,42,0,4.5
5.0,-1.0,B5,Bin 5,0.0,6.0,3.5,Rear-Wheel Drive,401,SIDI,5,Premium,0,0,0,0,Mercedes-Benz,ML350,0,0,Automatic 7-spd,Standard Sport Utility Vehicle 2WD,2015,,,N,14.8755,18,439,20,23,0,5.0
6.0,-1.0,B4,Bin 4,0.0,8.0,5.7,Rear-Wheel Drive,786,,4,Midgrade,0,0,0,0,Jeep,Grand Cherokee 2WD,0,0,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,2015,,,N,17.500588235294117,14,525,17,22,0,4.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,Rear-Wheel Drive,402,FFV,5,Gasoline or E85,0,0,0,0,Jeep,Grand Cherokee 2WD,0,0,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,2015,,FFV,N,19.1335,31,850,35,43,0,5.0
6.0,-1.0,U2,LEV-II ULEV,0.0,6.0,3.7,4-Wheel Drive,23,,4,Regular,0,0,0,0,Mazda,CX-9 4WD,0,0,Automatic (S6),Small Sport Utility Vehicle 4WD,2015,,,N,15.65842105263158,16,479,19,22,0,4.0
6.0,-1.0,B4,Bin 4,0.0,4.0,2.4,All-Wheel Drive,594,FFV,6,Gasoline or E85,0,0,0,0,Jeep,Cherokee 4WD,0,0,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2015,,FFV,N,16.69227621483376,35,744,40,49,0,6.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.2,4-Wheel Drive,546,,5,Regular,0,0,0,0,Jeep,Cherokee Trailhawk 4WD,0,0,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2015,,,Y,13.52318181818182,19,407,22,26,0,5.0
5.0,-1.0,L2,LEV-II LEV,0.0,4.0,2.4,4-Wheel Drive,544,,5,Regular,0,0,0,0,Jeep,Cherokee Trailhawk 4WD,0,0,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2015,,,N,13.52318181818182,19,410,22,25,0,5.0
5.0,-1.0,L2,LEV-II LEV,0.0,4.0,2.4,4-Wheel Drive,543,,5,Regular,0,0,0,0,Jeep,Cherokee 4WD Active Drive II,0,0,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2015,,,N,12.935217391304349,21,384,23,27,0,5.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.2,All-Wheel Drive,542,,5,Regular,0,0,0,0,Jeep,Cherokee 4WD,0,0,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2015,,,Y,12.935217391304349,20,387,23,27,0,5.0
6.0,-1.0,B4,Bin 4,0.0,4.0,2.4,All-Wheel Drive,541,,6,Regular,0,0,0,0,Jeep,Cherokee 4WD,0,0,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2015,,,N,12.935217391304349,21,377,23,28,0,6.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,4-Wheel Drive,540,,4,Regular,0,0,0,0,Jeep,Wrangler Unlimited 4WD,0,0,Manual 6-spd,Small Sport Utility Vehicle 4WD,2015,,,N,16.528333333333336,16,501,18,21,0,4.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,4-Wheel Drive,539,,4,Regular,0,0,0,0,Jeep,Wrangler Unlimited 4WD,0,0,Automatic 5-spd,Small Sport Utility Vehicle 4WD,2015,,,N,16.528333333333336,16,503,18,20,0,4.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,4-Wheel Drive,538,,4,Regular,0,0,0,0,Jeep,Wrangler 4WD,0,0,Manual 6-spd,Small Sport Utility Vehicle 4WD,2015,,,N,16.528333333333336,17,480,18,21,0,4.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,4-Wheel Drive,537,,4,Regular,0,0,0,0,Jeep,Wrangler 4WD,0,0,Automatic 5-spd,Small Sport Utility Vehicle 4WD,2015,,,N,16.528333333333336,17,480,18,21,0,4.0
6.0,-1.0,U2,LEV-II ULEV,0.0,6.0,3.7,Front-Wheel Drive,22,,4,Regular,0,0,0,0,Mazda,CX-9 2WD,0,0,Automatic (S6),Small Sport Utility Vehicle 2WD,2015,,,N,15.65842105263158,17,455,19,24,0,4.0
6.0,-1.0,B4,Bin 4,0.0,4.0,2.4,Front-Wheel Drive,561,FFV,6,Gasoline or E85,0,0,0,0,Jeep,Cherokee FWD,0,0,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2015,,FFV,N,15.448733333333333,36,705,43,52,0,6.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.2,Front-Wheel Drive,511,,6,Regular,0,0,0,0,Jeep,Cherokee FWD,0,0,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2015,,,Y,12.39625,21,376,24,29,0,6.0
6.0,-1.0,B4,Bin 4,0.0,4.0,2.4,Front-Wheel Drive,510,,6,Regular,0,0,0,0,Jeep,Cherokee FWD,0,0,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2015,,,N,11.9004,21,360,25,30,0,6.0
6.0,-1.0,U2,LEV-II ULEV,0.0,4.0,2.5,Front-Wheel Drive,24,,6,Regular,0,0,0,0,Mazda,5,0,0,Automatic (S5),Minivan - 2WD,2015,,,N,12.39625,21,369,24,28,0,6.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,626,,1,Regular,0,0,0,0,GMC,Savana 3500 2WD (Passenger),0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,,N,22.885384615384616,11,708,13,16,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,625,,1,Regular,0,0,0,0,GMC,Savana 2500 2WD (Passenger),0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,,N,22.885384615384616,11,704,13,16,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,4.8,Rear-Wheel Drive,602,,1,Regular,0,0,0,0,GMC,Savana 3500 2WD (Passenger),0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,,N,22.885384615384616,11,670,13,17,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,4.8,Rear-Wheel Drive,601,,1,Regular,0,0,0,0,GMC,Savana 2500 2WD (Passenger),0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,,N,22.885384615384616,11,669,13,17,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,598,FFV,1,Gasoline or E85,0,0,0,0,GMC,Savana 3500 2WD (Passenger),0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,FFV,N,31.889166666666668,19,1408,21,27,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,597,FFV,1,Gasoline or E85,0,0,0,0,GMC,Savana 2500 2WD (Passenger),0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,FFV,N,29.982051282051284,19,1392,22,28,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,623,,1,Regular,0,0,0,0,Chevrolet,Express 3500 2WD Passenger,0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,,N,24.7925,11,711,12,16,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,622,,1,Regular,0,0,0,0,Chevrolet,Express 2500 2WD Passenger,0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,,N,22.885384615384616,11,704,13,16,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,4.8,Rear-Wheel Drive,600,,1,Regular,0,0,0,0,Chevrolet,Express 3500 2WD Passenger,0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,,N,22.885384615384616,11,672,13,17,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,4.8,Rear-Wheel Drive,599,,1,Regular,0,0,0,0,Chevrolet,Express 2500 2WD Passenger,0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,,N,22.885384615384616,11,669,13,17,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,595,FFV,1,Gasoline or E85,0,0,0,0,Chevrolet,Express 3500 2WD Passenger,0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,FFV,N,31.889166666666668,19,1410,21,27,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,594,FFV,1,Gasoline or E85,0,0,0,0,Chevrolet,Express 2500 2WD Passenger,0,0,Automatic 6-spd,"Vans, Passenger Type",2015,,FFV,N,29.982051282051284,19,1392,22,28,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,624,,1,Regular,0,0,0,0,GMC,Savana 2500 2WD Conversion (cargo),0,0,Automatic 6-spd,"Vans, Cargo Type",2015,,,N,24.7925,10,732,12,15,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,596,FFV,1,Gasoline or E85,0,0,0,0,GMC,Savana 2500 2WD Conversion (cargo),0,0,Automatic 6-spd,"Vans, Cargo Type",2015,,FFV,N,31.889166666666668,18,1453,21,26,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,621,,1,Regular,0,0,0,0,Chevrolet,Express 2500 2WD Conversion Cargo,0,0,Automatic 6-spd,"Vans, Cargo Type",2015,,,N,24.7925,10,732,12,15,0,1.0
2.0,-1.0,B8,Bin 8,0.0,8.0,6.0,Rear-Wheel Drive,593,FFV,1,Gasoline or E85,0,0,0,0,Chevrolet,Express 2500 2WD Conversion Cargo,0,0,Automatic 6-spd,"Vans, Cargo Type",2015,,FFV,N,31.889166666666668,18,1453,21,26,0,1.0
6.0,-1.0,L2ULEV125,LEV-II ULEV125,0.0,4.0,2.0,All-Wheel Drive,323,SIDI,6,Premium,0,0,0,28,BMW,328i xDrive Sports Wagon,0,97,Automatic (S8),Small Station Wagons,2015,,,Y,11.442692307692308,22,342,26,32,T,6.0
6.0,-1.0,B4,Bin 4,0.0,8.0,5.7,Rear-Wheel Drive,24,,4,Midgrade,0,0,0,16,Dodge,Charger,0,105,Automatic 8-spd,Large Cars,2015,,,N,15.65842105263158,16,465,19,25,0,4.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,Rear-Wheel Drive,23,,5,Regular,0,0,0,16,Dodge,Charger,0,105,Automatic 8-spd,Large Cars,2015,,,N,12.935217391304349,19,388,23,30,0,5.0
6.0,-1.0,B4,Bin 4,0.0,8.0,5.7,Rear-Wheel Drive,6,,4,Midgrade,0,0,0,16,Chrysler,300,0,106,Automatic 8-spd,Large Cars,2015,,,N,15.65842105263158,16,465,19,25,0,4.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,Rear-Wheel Drive,4,,5,Regular,0,0,0,16,Chrysler,300,0,106,Automatic 8-spd,Large Cars,2015,,,N,12.935217391304349,19,388,23,30,0,5.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,All-Wheel Drive,81,SIDI,5,Regular,0,0,0,18,Cadillac,XTS AWD,0,104,Automatic (S6),Large Cars,2015,,,N,14.8755,17,437,20,26,0,5.0
5.0,-1.0,B5,Bin 5,0.0,4.0,2.0,All-Wheel Drive,326,SIDI,6,Premium,25,102,0,0,BMW,328i xDrive Gran Turismo,0,0,Automatic (S8),Large Cars,2015,,,Y,11.442692307692308,22,342,26,32,T,6.0
3.0,-1.0,B5,Bin 5,0.0,4.0,2.0,Front-Wheel Drive,87,,8,Diesel,0,0,0,16,Volkswagen,Passat,0,102,Manual 6-spd,Midsize Cars,2015,,Diesel,N,10.505735294117647,30,298,34,42,T,7.0
5.0,-1.0,L2,LEV-II LEV,0.0,8.0,5.7,Rear-Wheel Drive,28,,4,Premium,0,0,16,0,Dodge,Challenger,94,0,Manual 6-spd,Midsize Cars,2015,,,N,16.528333333333336,15,494,18,23,0,4.0
6.0,-1.0,B4,Bin 4,0.0,8.0,5.7,Rear-Wheel Drive,27,,4,Midgrade,0,0,16,0,Dodge,Challenger,94,0,Automatic 8-spd,Midsize Cars,2015,,,N,15.65842105263158,16,465,19,25,0,4.0
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,All-Wheel Drive,101,FFV,5,Gasoline or E85,0,0,0,16,Chrysler,200 AWD,0,101,Automatic 9-spd,Midsize Cars,2015,,FFV,N,17.51505681818182,32,781,38,49,0,5.5
6.0,-1.0,B4,Bin 4,0.0,6.0,3.6,Front-Wheel Drive,99,FFV,5,Gasoline or E85,0,0,0,16,Chrysler,200,0,101,Automatic 9-spd,Midsize Cars,2015,,FFV,N,16.69227621483376,33,752,40,54,0,5.5
6.0,-1.0,B4,Bin 4,0.0,4.0,2.4,Front-Wheel Drive,45,FFV,7,Gasoline or E85,0,0,0,16,Chrysler,200,0,101,Automatic 9-spd,Midsize Cars,2015,,FFV,N,14.212388888888889,40,629,47,62,0,7.0
6.0,-1.0,U2,LEV-II ULEV,0.0,6.0,3.0,All-Wheel Drive,537,SIDI,5,Premium,0,0,0,14,BMW,535i xDrive,0,102,Automatic (S8),Midsize Cars,2015,,,Y,12.935217391304349,20,384,23,29,T,5.0
6.0,-1.0,U2,LEV-II ULEV,0.0,6.0,3.0,Rear-Wheel Drive,535,SIDI,6,Premium,0,0,0,14,BMW,535i,0,102,Automatic (S8),Midsize Cars,2015,,,Y,12.39625,20,375,24,30,T,6.0
6.0,-1.0,L2ULEV125,LEV-II ULEV125,0.0,4.0,2.0,All-Wheel Drive,530,SIDI,6,Premium,0,0,0,14,BMW,528i xDrive,0,102,Automatic (S8),Midsize Cars,2015,,,Y,11.442692307692308,22,342,26,32,T,6.0
3.0,-1.0,B5,Bin 5,0.0,4.0,2.0,Front-Wheel Drive,105,,8,Diesel,0,0,0,16,Volkswagen,Jetta,0,94,Manual 6-spd,Compact Cars,2015,,Diesel,N,10.205571428571428,30,288,35,44,T,8.0
3.0,-1.0,L3ULEV125,LEV-III ULEV125,0.0,4.0,2.0,Front-Wheel Drive,104,,8,Diesel,16,93,0,0,Volkswagen,Golf,0,0,Manual 6-spd,Compact Cars,2015,,Diesel,N,10.205571428571428,30,291,35,43,T,8.0
9.0,-1.0,B2,Bin 2,0.0,4.0,1.8,Front-Wheel Drive,103,SIDI,7,Regular,16,93,0,0,Volkswagen,Golf,0,0,Automatic (S6),Compact Cars,2015,,,N,10.25896551724138,25,308,29,35,T,7.0
3.0,-1.0,B5,Bin 5,0.0,4.0,2.0,Front-Wheel Drive,100,,8,Diesel,16,93,0,0,Volkswagen,Golf,0,0,Automatic (AM-S6),Compact Cars,2015,,Diesel,N,10.205571428571428,31,291,35,41,T,8.0
9.0,-1.0,PZEV,PZEV,0.0,4.0,2.0,Front-Wheel Drive,94,SIDI,6,Premium,0,0,0,16,Volkswagen,Jetta,0,94,Manual 6-spd,Compact Cars,2015,,,N,11.442692307692308,23,337,26,33,T,6.0
5.0,-1.0,B5,Bin 5,0.0,4.0,2.0,Front-Wheel Drive,93,SIDI,7,Premium,0,0,0,16,Volkswagen,Jetta,0,94,Automatic (AM-S6),Compact Cars,2015,,,N,11.018888888888888,24,333,27,32,T,7.0
9.0,-1.0,PZEV,PZEV,0.0,4.0,1.8,Front-Wheel Drive,85,SIDI,7,Regular,16,93,0,0,Volkswagen,Golf,0,0,Manual 5-spd,Compact Cars,2015,,,N,10.25896551724138,25,304,29,36,T,7.0
9.0,-1.0,PZEV,PZEV,0.0,4.0,2.0,Front-Wheel Drive,83,SIDI,6,Premium,15,85,0,0,Volkswagen,Beetle,0,0,Manual 6-spd,Compact Cars,2015,,,N,11.442692307692308,23,346,26,31,T,6.0
7.0,-1.0,B3,Bin 3,0.0,4.0,2.0,Front-Wheel Drive,81,SIDI,6,Premium,15,85,0,0,Volkswagen,Beetle,0,0,Automatic (AM-S6),Compact Cars,2015,,,N,11.442692307692308,24,342,26,30,T,6.0
7.0,-1.0,B3,Bin 3,0.0,4.0,1.8,Front-Wheel Drive,79,SIDI,7,Regular,15,85,0,0,Volkswagen,Beetle,0,0,Automatic (S6),Compact Cars,2015,,,N,11.018888888888888,25,321,27,32,T,7.0
5.0,-1.0,B5,Bin 5,0.0,4.0,1.8,Front-Wheel Drive,78,SIDI,7,Regular,15,85,0,0,Volkswagen,Beetle,0,0,Manual 5-spd,Compact Cars,2015,,,N,11.018888888888888,24,328,27,32,T,7.0
6.0,-1.0,U2,LEV-II ULEV,0.0,6.0,3.0,4-Wheel Drive,105,SIDI,6,Premium,0,0,0,13,Mercedes-Benz,C400 4matic,0,90,Automatic 7-spd,Compact Cars,2015,,,Y,12.39625,21,373,24,28,T,6.0
6.0,-1.0,U2,LEV-II ULEV,0.0,6.0,2.5,Rear-Wheel Drive,140,SIDI,6,Premium,0,0,0,11,Lexus,IS 250,0,90,Automatic (S6),Compact Cars,2015,,,N,12.39625,21,363,24,30,0,6.0
6.0,-1.0,U2,LEV-II ULEV,0.0,6.0,3.5,Rear-Wheel Drive,122,SIDI & PFI,5,Premium,0,0,0,11,Lexus,IS 350,0,90,Automatic (S8),Compact Cars,2015,,,N,13.52318181818182,19,400,22,28,0,5.0
6.0,-1.0,U2,LEV-II ULEV,0.0,6.0,2.5,All-Wheel Drive,45,SIDI,5,Premium,0,0,0,11,Lexus,IS 250 AWD,0,90,Automatic (S6),Compact Cars,2015,,,N,12.935217391304349,20,390,23,27,0,5.0
6.0,-1.0,U2,LEV-II ULEV,0.0,6.0,3.5,All-Wheel Drive,43,SIDI & PFI,5,Premium,0,0,0,11,Lexus,IS 350 AWD,0,90,Automatic (S6),Compact Cars,2015,,,N,14.167142857142858,19,412,21,26,0,5.0
6.0,-1.0,U2,LEV-II ULEV,0.0,4.0,1.6,Front-Wheel Drive,24,SIDI,7,Regular,0,0,0,16,Hyundai,Veloster,0,90,Manual 6-spd,Compact Cars,2015,,,N,11.018888888888888,24,320,27,33,T,7.0
6.0,-1.0,U2,LEV-II ULEV,0.0,4.0,1.6,Front-Wheel Drive,23,SIDI,7,Regular,0,0,0,16,Hyundai,Veloster,0,90,Automatic (S6),Compact Cars,2015,,,N,11.442692307692308,24,332,26,31,T,7.0
6.0,-1.0,U2,LEV-II ULEV,0.0,4.0,1.6,Front-Wheel Drive,22,SIDI,7,Regular,0,0,0,16,Hyundai,Veloster,0,90,Manual 6-spd,Compact Cars,2015,,,N,10.25896551724138,26,300,29,34,0,7.0
